"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"124494","AMA","2014-05-11 22:53:00",-101.7059,35.2194,93.02,10.04,4.54,210,30,0,29.55,994.2,9,42,"OVC",NA,NA,NA,3400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,86.62,"KAMA 112253Z 21030G42KT 9SM BLDU OVC034 34/M12 A2955 RMK AO2 PK WND 21045/2208 SLP942 T03391122"
"124495","AMA","2014-05-11 23:53:00",-101.7059,35.2194,91.04,10.04,4.83,200,26,0,29.55,994.7,6,38,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,85.2,"KAMA 112353Z 20026G38KT 6SM BLDU CLR 33/M12 A2955 RMK AO2 PK WND 21044/2305 SLP947 T03281122 10350 20317 55004"
"124496","AMA","2014-05-12 00:53:00",-101.7059,35.2194,87.98,10.94,5.54,210,23,0,29.56,995,6,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,40,200,"2014-05-12 00:04",83.02,"KAMA 120053Z 21023G33KT 6SM BLDU CLR 31/M12 A2956 RMK AO2 PK WND 20040/0004 SLP950 T03111117"
"129872","AMA","2014-11-11 00:46:00",-101.7059,35.2194,59,33.08,37.46,10,28,0,29.65,NA,5,39,"BKN",NA,NA,NA,1500,NA,NA,NA,"BLDU",NA,NA,NA,39,360,"2014-11-11 00:36",59,"KAMA 110046Z 01028G39KT 5SM BLDU BKN015 15/01 A2965 RMK AO2 PK WND 36039/0036 WSHFT 0031 PRESRR T01500006"
"129873","AMA","2014-11-11 00:53:00",-101.7059,35.2194,55.04,33.08,43.21,10,28,0,29.67,1001.9,6,37,"BKN",NA,NA,NA,1900,NA,NA,NA,"BLDU",NA,NA,NA,39,360,"2014-11-11 00:36",55.04,"KAMA 110053Z 01028G37KT 6SM BLDU BKN019 13/01 A2967 RMK AO2 PK WND 36039/0036 WSHFT 0031 SLP019 T01280006"
"129874","AMA","2014-11-11 01:44:00",-101.7059,35.2194,44.06,28.04,53.03,360,25,0,29.78,NA,10,37,"OVC",NA,NA,NA,3100,NA,NA,NA,"BLDU",NA,NA,NA,45,10,"2014-11-11 01:10",34.14,"KAMA 110144Z 36025G37KT 10SM BLDU OVC031 07/M02 A2978 RMK AO2 PK WND 01045/0110 PRESRR T00671022"
"142104","AMA","2015-12-13 02:12:00",-101.7059,35.2194,33.98,33.08,96.46,330,20,0.01,29.7,NA,2,31,"OVC",NA,NA,NA,300,NA,NA,NA,"-TSSN BR",NA,NA,NA,31,320,"2015-12-13 02:04",21.77,"KAMA 130212Z 33020G31KT 2SM -TSSN BR OVC003 01/01 A2970 RMK AO2 PK WND 32031/0204 LTG DSNT E-S TSB06 P0001 T00110006 $"
"144478","AMA","2016-03-02 23:43:00",-101.7059,35.2194,71.96,24.98,17.14,350,22,0,29.77,NA,6,31,"FEW",NA,NA,NA,2800,NA,NA,NA,"BLDU",NA,NA,NA,40,290,"2016-03-02 22:54",69.66,"KAMA 022343Z 35022G31KT 6SM BLDU FEW028 22/M04 A2977 RMK AO2 PK WND 29040/2254 WSHFT 2323 T02221039"
"144479","AMA","2016-03-02 23:53:00",-101.7059,35.2194,71.06,26.06,18.48,350,19,0,29.79,1005.9,6,27,"FEW",NA,NA,NA,2800,NA,NA,NA,"BLDU",NA,NA,NA,40,290,"2016-03-02 22:54",68.73,"KAMA 022353Z 35019G27KT 6SM BLDU FEW028 22/M03 A2979 RMK AO2 PK WND 29040/2254 WSHFT 2323 SLP059 T02171033 10278 20200 53006"
"144480","AMA","2016-03-03 00:53:00",-101.7059,35.2194,62.06,26.96,26.19,350,13,0,29.84,1008.4,10,NA,"FEW",NA,NA,NA,2500,NA,NA,NA,"BLDU",NA,NA,NA,32,360,"2016-03-03 00:05",62.06,"KAMA 030053Z 35013KT 10SM BLDU FEW025 17/M03 A2984 RMK AO2 PK WND 36032/0005 SLP084 T01671028"
"145085","AMA","2016-03-23 14:53:00",-101.7059,35.2194,57.02,10.94,15.79,260,30,0,29.6,998.7,3,44,"FEW",NA,NA,NA,1000,NA,NA,NA,"BLDU",NA,NA,NA,44,250,"2016-03-23 14:51",57.02,"KAMA 231453Z 26030G44KT 3SM BLDU FEW010 14/M12 A2960 RMK AO2 PK WND 25044/1451 SLP987 T01391117 50004"
"145086","AMA","2016-03-23 15:05:00",-101.7059,35.2194,57.92,8.96,13.99,260,30,0,29.6,NA,2.5,44,"BKN",NA,NA,NA,1200,NA,NA,NA,"BLDU",NA,NA,NA,44,260,"2016-03-23 14:57",57.92,"KAMA 231505Z 26030G44KT 2 1/2SM BLDU BKN012 14/M13 A2960 RMK AO2 PK WND 26044/1457 TWR VIS 4 VIS 1 3/4V5 T01441128"
"145087","AMA","2016-03-23 15:31:00",-101.7059,35.2194,57.92,8.06,13.43,260,30,0,29.6,NA,2,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,45,270,"2016-03-23 15:21",57.92,"KAMA 231531Z 26030G43KT 2SM BLDU CLR 14/M13 A2960 RMK AO2 PK WND 27045/1521 TWR VIS 3 VIS 1V4 T01441133"
"145088","AMA","2016-03-23 15:40:00",-101.7059,35.2194,57.92,8.96,13.99,250,32,0,29.6,NA,4,42,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,45,270,"2016-03-23 15:21",57.92,"KAMA 231540Z 25032G42KT 4SM BLDU CLR 14/M13 A2960 RMK AO2 PK WND 27045/1521 T01441128"
"145089","AMA","2016-03-23 15:53:00",-101.7059,35.2194,59,8.06,12.92,260,29,0,29.61,998.9,6,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,45,270,"2016-03-23 15:21",59,"KAMA 231553Z 26029G43KT 6SM BLDU CLR 15/M13 A2961 RMK AO2 PK WND 27045/1521 SLP989 T01501133"
"145090","AMA","2016-03-23 16:53:00",-101.7059,35.2194,60.98,8.96,12.54,240,33,0,29.61,998.9,9,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,45,250,"2016-03-23 15:59",60.98,"KAMA 231653Z 24033G43KT 9SM BLDU CLR 16/M13 A2961 RMK AO2 PK WND 25045/1559 SLP989 T01611128"
"145091","AMA","2016-03-23 17:53:00",-101.7059,35.2194,62.6,10.4,12.63,250,28,0,29.61,NA,9,48,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KAMA 231753Z 25028G48KT 9SM BLDU CLR 17/M12 A2961 RMK PKWND 25044"
"145439","AMA","2016-04-06 03:12:00",-101.7059,35.2194,64.94,35.96,34.06,350,25,0,29.93,NA,3,41,"SCT",NA,NA,NA,3200,NA,NA,NA,"BLDU",NA,NA,NA,41,330,"2016-04-06 03:04",64.94,"KAMA 060312Z 35025G41KT 3SM BLDU SCT032 18/02 A2993 RMK AO2 PK WND 33041/0304 WSHFT 0258 T01830022"
"145440","AMA","2016-04-06 03:26:00",-101.7059,35.2194,60.08,37.94,43.71,360,40,0,29.96,NA,2.5,48,"BKN",NA,NA,NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,48,360,"2016-04-06 03:25",60.08,"KAMA 060326Z 36040G48KT 2 1/2SM BLDU BKN030 16/03 A2996 RMK AO2 PK WND 36048/0325 WSHFT 0258 T01560033"
"145441","AMA","2016-04-06 03:41:00",-101.7059,35.2194,57.02,32,38.51,350,28,0,29.99,NA,2,47,"OVC",NA,NA,NA,2600,NA,NA,NA,"BLDU",NA,NA,NA,48,360,"2016-04-06 03:25",57.02,"KAMA 060341Z 35028G47KT 2SM BLDU OVC026 14/00 A2999 RMK AO2 PK WND 36048/0325 WSHFT 0258 T01390000"
"145442","AMA","2016-04-06 03:51:00",-101.7059,35.2194,55.4,30.2,37.97,360,29,0,30.01,NA,3,43,"OVC",NA,NA,NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,48,360,"2016-04-06 03:25",55.4,"KAMA 060351Z 36029G43KT 3SM BLDU OVC030 13/M01 A3001 RMK AO2 PK WND 36048/0325 WSHFT 0258"
"145443","AMA","2016-04-06 03:53:00",-101.7059,35.2194,55.94,30.92,38.34,360,26,0,30.01,1012.3,3,43,"OVC",NA,NA,NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,48,360,"2016-04-06 03:25",55.94,"KAMA 060353Z 36026G43KT 3SM BLDU OVC030 13/M01 A3001 RMK AO2 PK WND 36048/0325 WSHFT 0258 SLP123 T01331006"
"145444","AMA","2016-04-06 04:27:00",-101.7059,35.2194,53.96,28.04,36.63,360,27,0,30.04,NA,6,38,"OVC",NA,NA,NA,2600,NA,NA,NA,"BLDU",NA,NA,NA,39,360,"2016-04-06 04:03",53.96,"KAMA 060427Z 36027G38KT 6SM BLDU OVC026 12/M02 A3004 RMK AO2 PK WND 36039/0403 T01221022"
"145445","AMA","2016-04-06 04:53:00",-101.7059,35.2194,53.96,24.98,32.28,360,31,0,30.05,1013.6,8,38,"OVC",NA,NA,NA,2300,NA,NA,NA,"BLDU",NA,NA,NA,39,350,"2016-04-06 04:34",53.96,"KAMA 060453Z 36031G38KT 8SM BLDU OVC023 12/M04 A3005 RMK AO2 PK WND 35039/0434 SLP136 T01221039"
"145446","AMA","2016-04-06 05:10:00",-101.7059,35.2194,53.06,24.08,32.13,360,22,0,30.06,NA,10,30,"SCT","SCT",NA,NA,2400,7000,NA,NA,"BLDU",NA,NA,NA,36,360,"2016-04-06 04:56",53.06,"KAMA 060510Z 36022G30KT 10SM BLDU SCT024 SCT070 12/M04 A3006 RMK AO2 PK WND 36036/0456 T01171044"
"145447","AMA","2016-04-06 05:53:00",-101.7059,35.2194,51.98,24.98,34.72,350,16,0,30.11,1015.5,10,29,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,36,360,"2016-04-06 04:56",51.98,"KAMA 060553Z 35016G29KT 10SM BLDU CLR 11/M04 A3011 RMK AO2 PK WND 36036/0456 SLP155 T01111039 10272 20111 402940072 51080"
"145448","AMA","2016-04-06 06:53:00",-101.7059,35.2194,50,24.98,37.36,340,11,0,30.11,1015.5,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,45.21,"KAMA 060653Z 34011KT 10SM BLDU CLR 10/M04 A3011 RMK AO2 SLP155 T01001039"
"145449","AMA","2016-04-06 07:53:00",-101.7059,35.2194,48.92,26.96,42.22,310,11,0,30.11,1015.8,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,43.85,"KAMA 060753Z 31011KT 10SM BLDU CLR 09/M03 A3011 RMK AO2 SLP158 T00941028"
"145450","AMA","2016-04-06 08:53:00",-101.7059,35.2194,46.94,26.06,43.81,290,11,0,30.12,1016.3,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.35,"KAMA 060853Z 29011KT 10SM BLDU CLR 08/M03 A3012 RMK AO2 SLP163 T00831033 53005"
"145451","AMA","2016-04-06 09:53:00",-101.7059,35.2194,46.94,19.94,33.88,320,17,0,30.15,1016.9,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,39.65,"KAMA 060953Z 32017KT 10SM BLDU CLR 08/M07 A3015 RMK AO2 SLP169 T00831067"
"218374","AMA","2016-12-16 18:15:00",-101.7059,35.2194,NA,NA,NA,240,27,NA,29.58,NA,7,NA,"FEW",NA,NA,NA,1200,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161815Z AUTO 24027KT 7SM BLDU FEW012 A2958 RMK MADISHF"
"218375","AMA","2016-12-16 18:16:00",-101.7059,35.2194,73,26.1,17.33,240,27,0,29.58,NA,7,38,"FEW",NA,NA,NA,1200,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70.81,"KAMA 161816Z 24027G38KT 7SM BLDU FEW012 23/M03 A2958 RMK AO2 PK WND 25043/1803 T02281033"
"218376","AMA","2016-12-16 18:20:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.57,NA,6,NA,"FEW",NA,NA,NA,1200,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161820Z AUTO /////KT 6SM HZ BLDU FEW012 A2957 RMK MADISHF"
"218377","AMA","2016-12-16 18:25:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.56,NA,6,NA,"FEW",NA,NA,NA,1300,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161825Z AUTO /////KT 6SM HZ BLDU FEW013 A2956 RMK MADISHF"
"218378","AMA","2016-12-16 18:30:00",-101.7059,35.2194,NA,NA,NA,250,35,NA,29.56,NA,8,NA,"FEW",NA,NA,NA,1300,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161830Z AUTO 25035KT 8SM BLDU FEW013 A2956 RMK MADISHF"
"218379","AMA","2016-12-16 18:35:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.56,NA,9,NA,"FEW",NA,NA,NA,1300,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161835Z AUTO /////KT 9SM BLDU FEW013 A2956 RMK MADISHF"
"218380","AMA","2016-12-16 18:40:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.56,NA,9,NA,"FEW",NA,NA,NA,1300,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161840Z AUTO /////KT 9SM BLDU FEW013 A2956 RMK MADISHF"
"218381","AMA","2016-12-16 18:45:00",-101.7059,35.2194,NA,NA,NA,250,28,NA,29.56,NA,10,NA,"FEW",NA,NA,NA,1400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161845Z AUTO 25028KT 10SM BLDU FEW014 A2956 RMK MADISHF"
"218382","AMA","2016-12-16 18:50:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.55,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161850Z AUTO /////KT 10SM BLDU CLR A2955 RMK MADISHF"
"218383","AMA","2016-12-16 18:53:00",-101.7059,35.2194,70,25,18.33,250,32,0,29.55,997.1,10,44,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70,"KAMA 161853Z 25032G44KT 10SM BLDU CLR 21/M04 A2955 RMK AO2 PK WND 26045/1820 SLP971 T02111039"
"218384","AMA","2016-12-16 18:55:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.55,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161855Z AUTO /////KT 10SM BLDU CLR A2955 RMK MADISHF"
"218385","AMA","2016-12-16 19:00:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.55,NA,10,50,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161900Z AUTO /////G50KT 10SM BLDU CLR A2955 RMK MADISHF"
"218386","AMA","2016-12-16 19:05:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.54,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161905Z AUTO /////KT 10SM BLDU CLR A2954 RMK MADISHF"
"218387","AMA","2016-12-16 19:10:00",-101.7059,35.2194,NA,NA,NA,250,30,NA,29.54,NA,10,36,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161910Z AUTO 25030G36KT 10SM BLDU CLR A2954 RMK MADISHF"
"218388","AMA","2016-12-16 19:15:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.54,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161915Z AUTO /////KT 10SM BLDU CLR A2954 RMK MADISHF"
"218389","AMA","2016-12-16 19:20:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.54,NA,10,44,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161920Z AUTO /////G44KT 10SM BLDU CLR A2954 RMK MADISHF"
"218390","AMA","2016-12-16 19:25:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.54,NA,10,44,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161925Z AUTO /////G44KT 10SM BLDU CLR A2954 RMK MADISHF"
"218391","AMA","2016-12-16 19:30:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,45,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161930Z AUTO /////G45KT 10SM BLDU CLR A2953 RMK MADISHF"
"218392","AMA","2016-12-16 19:35:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.54,NA,10,39,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161935Z AUTO /////G39KT 10SM BLDU CLR A2954 RMK MADISHF"
"218393","AMA","2016-12-16 19:40:00",-101.7059,35.2194,NA,NA,NA,240,28,NA,29.54,NA,10,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161940Z AUTO 24028G34KT 10SM BLDU CLR A2954 RMK MADISHF"
"218394","AMA","2016-12-16 19:45:00",-101.7059,35.2194,NA,NA,NA,250,28,NA,29.54,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161945Z AUTO 25028KT 10SM BLDU CLR A2954 RMK MADISHF"
"218395","AMA","2016-12-16 19:50:00",-101.7059,35.2194,NA,NA,NA,240,27,NA,29.54,NA,10,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161950Z AUTO 24027G32KT 10SM BLDU CLR A2954 RMK MADISHF"
"218396","AMA","2016-12-16 19:53:00",-101.7059,35.2194,68,28,22.23,240,28,0,29.53,996.8,10,38,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KAMA 161953Z 24028G38KT 10SM BLDU CLR 20/M02 A2953 RMK AO2 PK WND 25051/1900 SLP968 T02001022"
"218397","AMA","2016-12-16 19:55:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 161955Z AUTO /////KT 10SM BLDU CLR A2953 RMK MADISHF"
"218398","AMA","2016-12-16 20:00:00",-101.7059,35.2194,NA,NA,NA,230,27,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162000Z AUTO 23027KT 10SM BLDU CLR A2953 RMK MADISHF"
"218399","AMA","2016-12-16 20:05:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162005Z AUTO /////KT 10SM BLDU CLR A2953 RMK MADISHF"
"218400","AMA","2016-12-16 20:10:00",-101.7059,35.2194,NA,NA,NA,240,26,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162010Z AUTO 24026KT 10SM BLDU CLR A2953 RMK MADISHF"
"218401","AMA","2016-12-16 20:15:00",-101.7059,35.2194,NA,NA,NA,240,26,NA,29.52,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162015Z AUTO 24026KT 10SM BLDU CLR A2952 RMK MADISHF"
"218402","AMA","2016-12-16 20:20:00",-101.7059,35.2194,NA,NA,NA,240,22,NA,29.52,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162020Z AUTO 24022KT 10SM BLDU CLR A2952 RMK MADISHF"
"218403","AMA","2016-12-16 20:25:00",-101.7059,35.2194,NA,NA,NA,230,24,NA,29.52,NA,10,30,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162025Z AUTO 23024G30KT 10SM BLDU CLR A2952 RMK MADISHF"
"218404","AMA","2016-12-16 20:30:00",-101.7059,35.2194,NA,NA,NA,230,24,NA,29.53,NA,10,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162030Z AUTO 23024G32KT 10SM BLDU CLR A2953 RMK MADISHF"
"218405","AMA","2016-12-16 20:35:00",-101.7059,35.2194,NA,NA,NA,230,22,NA,29.53,NA,10,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162035Z AUTO 23022G27KT 10SM BLDU CLR A2953 RMK MADISHF"
"218406","AMA","2016-12-16 20:40:00",-101.7059,35.2194,NA,NA,NA,230,22,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162040Z AUTO 23022KT 10SM BLDU CLR A2953 RMK MADISHF"
"218407","AMA","2016-12-16 20:45:00",-101.7059,35.2194,NA,NA,NA,230,27,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162045Z AUTO 23027KT 10SM BLDU CLR A2953 RMK MADISHF"
"218408","AMA","2016-12-16 20:50:00",-101.7059,35.2194,NA,NA,NA,230,25,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162050Z AUTO 23025KT 10SM BLDU CLR A2953 RMK MADISHF"
"218409","AMA","2016-12-16 20:53:00",-101.7059,35.2194,69.1,28.9,22.21,240,24,0,29.53,996.5,10,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.1,"KAMA 162053Z 24024G33KT 10SM BLDU CLR 21/M02 A2953 RMK AO2 PK WND 24036/2008 SLP965 T02061017 56023"
"218410","AMA","2016-12-16 20:55:00",-101.7059,35.2194,NA,NA,NA,240,24,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162055Z AUTO 24024KT 10SM BLDU CLR A2953 RMK MADISHF"
"218411","AMA","2016-12-16 21:00:00",-101.7059,35.2194,NA,NA,NA,240,22,NA,29.53,NA,10,29,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162100Z AUTO 24022G29KT 10SM BLDU CLR A2953 RMK MADISHF"
"218412","AMA","2016-12-16 21:05:00",-101.7059,35.2194,NA,NA,NA,230,24,NA,29.52,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162105Z AUTO 23024KT 10SM BLDU CLR A2952 RMK MADISHF"
"218413","AMA","2016-12-16 21:10:00",-101.7059,35.2194,NA,NA,NA,230,23,NA,29.52,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162110Z AUTO 23023KT 10SM BLDU CLR A2952 RMK MADISHF"
"218414","AMA","2016-12-16 21:15:00",-101.7059,35.2194,NA,NA,NA,240,29,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162115Z AUTO 24029KT 10SM BLDU CLR A2953 RMK MADISHF"
"218415","AMA","2016-12-16 21:20:00",-101.7059,35.2194,NA,NA,NA,240,23,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162120Z AUTO 24023KT 10SM BLDU CLR A2953 RMK MADISHF"
"218416","AMA","2016-12-16 21:25:00",-101.7059,35.2194,NA,NA,NA,240,24,NA,29.52,NA,10,29,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162125Z AUTO 24024G29KT 10SM BLDU CLR A2952 RMK MADISHF"
"218417","AMA","2016-12-16 21:30:00",-101.7059,35.2194,NA,NA,NA,240,26,NA,29.52,NA,10,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162130Z AUTO 24026G34KT 10SM BLDU CLR A2952 RMK MADISHF"
"218418","AMA","2016-12-16 21:35:00",-101.7059,35.2194,NA,NA,NA,240,25,NA,29.52,NA,10,31,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162135Z AUTO 24025G31KT 10SM BLDU CLR A2952 RMK MADISHF"
"218419","AMA","2016-12-16 21:40:00",-101.7059,35.2194,NA,NA,NA,240,26,NA,29.52,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162140Z AUTO 24026KT 10SM BLDU CLR A2952 RMK MADISHF"
"218420","AMA","2016-12-16 21:45:00",-101.7059,35.2194,NA,NA,NA,250,30,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162145Z AUTO 25030KT 10SM BLDU CLR A2953 RMK MADISHF"
"218421","AMA","2016-12-16 21:50:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.52,NA,9,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162150Z AUTO /////KT 9SM BLDU CLR A2952 RMK MADISHF"
"218422","AMA","2016-12-16 21:53:00",-101.7059,35.2194,73.9,34,23.19,250,31,0,29.53,996.3,9,45,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,72.08,"KAMA 162153Z 25031G45KT 9SM BLDU CLR 23/01 A2953 RMK AO2 PK WND 26045/2149 SLP963 T02330011"
"218423","AMA","2016-12-16 21:55:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.52,NA,9,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162155Z AUTO /////KT 9SM BLDU CLR A2952 RMK MADISHF"
